Date,SPY_MA20,SPY_MA50,SPY_MA200,SPY_RSI,SPY_Upper_BB,SPY_Lower_BB,QQQ_MA20,QQQ_MA50,QQQ_MA200,QQQ_RSI,QQQ_Upper_BB,QQQ_Lower_BB,DIA_MA20,DIA_MA50,DIA_MA200,DIA_RSI,DIA_Upper_BB,DIA_Lower_BB
1999-12-21,141.6703125,137.33125,134.30140625,61.77105831533477,143.83494627767254,139.50567872232745,79.6078125,71.72265625,60.1006640625,87.34743694060211,87.02399123512006,72.19163376487992,111.2171875,107.9534375,107.056796875,58.94886363636363,113.72275080007091,108.71162419992908
1999-12-22,141.81875,137.583125,134.37640625,60.49107142857142,144.24442136664075,139.39307863335924,80.3171875,72.24203125,60.2911328125,84.14801279122887,88.53573018549798,72.09864481450202,111.321875,108.1128125,107.128046875,57.437407952871865,113.80465699092835,108.83909300907166
1999-12-23,142.04453125,137.9490625,134.455703125,59.63511972633979,145.24566429557726,138.84339820442275,80.95625,72.82015625,60.4856640625,83.58561967833491,90.1605559793149,71.75194402068509,111.5390625,108.36125,107.20390625,57.248520710059175,114.32786065476682,108.75026434523318
1999-12-27,142.28671875,138.3115625,134.540234375,63.625304136253035,145.98828751582323,138.58514998417678,81.55625,73.38,60.6837890625,80.14354066985646,91.4052834087751,71.7072165912249,111.7734375,108.59125,107.281328125,59.1743119266055,114.60612274095897,108.94075225904103
1999-12-28,142.54921875,138.7378125,134.615078125,69.36339522546419,146.5780681856933,138.5203693143067,82.1921875,73.965,60.8719140625,77.4745605920444,92.28065488293335,72.10372011706666,112.04921875,108.8925,107.35796875,69.08809891808346,115.0388058561021,109.05963164389789
1999-12-29,142.92578125,139.1584375,134.695546875,76.4945652173913,147.0745970067408,138.7769654932592,83.1421875,74.63265625,61.0747265625,85.30364372469636,93.36176058973862,72.92261441026139,112.35859375,109.1675,107.43515625,73.0392156862745,115.15796873531247,109.55921876468753
1999-12-30,143.2375,139.55125,134.77796875,73.82645803698435,147.523802483523,138.951197516477,83.9625,75.27390625,61.2744140625,80.74509803921569,94.0953635095395,73.82963649046052,112.5765625,109.4128125,107.5128125,66.95352839931152,115.31154880384905,109.84157619615094
1999-12-31,143.51875,139.92375,134.85109375,73.25581395348837,147.9901342530194,139.04736574698063,84.657421875,75.87640625,61.4684765625,79.57292506043513,94.82367488797405,74.49116886202594,112.80546875,109.6421875,107.5871875,65.59139784946237,115.6125994984078,109.9983380015922
2000-01-03,143.5984375,140.2525,134.92984375,63.874345549738216,148.15029174370252,139.04658325629745,85.438671875,76.52640625,61.6861328125,81.72972972972973,96.19893734515813,74.67840640484187,112.8328125,109.8434375,107.661875,56.30769230769231,115.65660379650005,110.00902120349996
2000-01-04,143.446875,140.445625,134.97890625,46.92307692307692,148.30486446866124,138.58888553133878,85.858984375,77.05203125,61.8744140625,66.31578947368422,96.35247007132614,75.36549867867387,112.70859375,109.94875,107.715078125,42.41019698725376,115.84194238423407,109.57524511576594
2000-01-05,143.365625,140.656875,135.04796875,45.238095238095234,148.40295889108316,138.32829110891683,86.166796875,77.53203125,62.0603515625,58.99772209567198,96.27130102854139,76.06229272145862,112.7078125,110.105,107.787890625,46.270270270270274,115.8427490051708,109.5728759948292
2000-01-06,143.2171875,140.855625,135.1021875,37.41007194244605,148.73497888720877,137.69939611279122,86.227734375,77.90390625,62.2084765625,45.264207377866406,96.16031869974708,76.29515005025291,112.771875,110.28625,107.862421875,47.794117647058826,115.76323454173013,109.78051545826986
2000-01-07,143.434375,141.168125,135.1834375,56.1712846347607,148.993830479654,137.87491952034597,86.765234375,78.47578125,62.3969140625,57.671549730146495,96.26182861145634,77.26864013854367,112.978125,110.51125,107.946796875,57.37564322469983,116.12855442979375,109.82769557020626
2000-01-10,143.653125,141.401875,135.271875,59.45945945945946,149.29786922232913,138.00838077767085,87.394921875,79.05515625,62.6006640625,59.09090909090909,96.64344298694076,78.14640076305923,113.1546875,110.7,108.035390625,63.153153153153156,116.5696239133527,109.73975108664729
2000-01-11,143.771875,141.551875,135.33859375,51.43979057591623,149.38107613166912,138.16267386833087,87.7453125,79.50015625,62.7725390625,48.28358208955224,96.48972507223996,79.00089992776003,113.30078125,110.8515625,108.11171875,58.75555555555555,116.7961799377072,109.8053825622928
2000-01-12,143.8875,141.701875,135.4015625,47.74436090225564,149.32719820962834,138.44780179037164,88.071875,79.91328125,62.9366015625,46.44651830581479,95.97171833205718,80.17203166794283,113.48203125,111.0303125,108.1925,59.154929577464785,117.02806421868102,109.93599828131899
2000-01-13,144.0625,141.91,135.4846875,46.98029243483789,149.40308943930367,138.72191056069633,88.58125,80.429375,63.1305078125,51.08196721311476,95.8680892541475,81.29441074585249,113.6625,111.2340625,108.283125,54.375614552605704,117.3136984333922,110.01130156660778
2000-01-14,144.3046875,142.139375,135.5728125,51.30486358244365,149.71419746935433,138.89517753064567,89.096875,80.961875,63.3295703125,53.74365482233503,96.19649218297064,81.99725781702935,113.9171875,111.4596875,108.379296875,59.83606557377049,117.8954009375384,109.9389740624616
2000-01-18,144.4609375,142.325,135.63984375,49.31584948688711,149.85427086806376,139.06760413193624,89.6015625,81.489375,63.5214453125,54.828462515883096,96.5434581854185,82.6596668145815,114.0625,111.6415625,108.457265625,51.82291666666667,118.08290437217394,110.04209562782606
2000-01-19,144.728125,142.5075,135.714375,50.33519553072626,150.06559919259053,139.3906508074095,90.1578125,82.045625,63.7233984375,53.650586701434165,97.2854226809402,83.03020231905981,114.26875,111.8021875,108.536953125,51.91304347826087,118.14270996229695,110.39479003770305
2000-01-20,144.775,142.6425,135.77234375,46.8538741549662,150.09505461302018,139.45494538697983,90.4390625,82.555625,63.9235546875,53.72062663185379,97.88385588880325,82.99426911119676,114.35234375,111.929375,108.600625,48.145161290322584,118.09580673379266,110.60888076620735
2000-01-21,144.7875,142.7971875,135.8203125,45.954356846473026,150.1029152218104,139.47208477818958,90.79375,83.09875,64.1274609375,54.98084291187739,98.64598840865204,82.94151159134796,114.38359375,112.059375,108.654375,43.9297124600639,118.06081340448648,110.70637409551352
2000-01-24,144.48046875,142.8496875,135.84765625,42.23069590085796,150.0847331166474,138.8762043833526,90.8640625,83.53125,64.3065234375,46.88667496886675,98.71980532372423,83.00831967627578,114.159375,112.139375,108.695,41.54078549848943,118.32513751155027,109.99361248844973
2000-01-25,144.26328125,142.9184375,135.87578125,53.81263616557734,149.91021650511712,138.6163459948829,91.0296875,83.96625,64.4943359375,55.270457697642165,98.92058298129393,83.13879201870606,113.9703125,112.224375,108.729140625,51.67118337850045,118.47229831001302,109.468326689987
2000-01-26,143.99453125,142.9396875,135.90265625,51.37420718816068,149.76611612074578,138.2229463792542,91.0359375,84.3075,64.6671484375,53.489932885906036,98.92067654363225,83.15119845636775,113.740625,112.2725,108.760859375,47.75390625,118.4709382546215,109.01031174537849
2000-01-27,143.66640625,142.943125,135.938125,54.48430493273542,149.50917790149705,137.82363459850293,90.9390625,84.6778125,64.8558984375,62.472077438570366,98.79562181434767,83.08250318565234,113.5203125,112.325625,108.791484375,45.850202429149796,118.43501566037611,108.6056093396239
2000-01-28,143.128125,142.835625,135.95421875,29.63917525773195,149.7489932498273,136.50725675017273,90.6640625,84.9203125,65.0182421875,44.539249146757676,98.81737539120984,82.51074960879016,113.16796875,112.2753125,108.804296875,22.563559322033896,118.76423926968062,107.57169823031938
2000-01-31,142.7625,142.794375,135.994375,37.81321184510251,149.3194807617926,136.2055192382074,90.5796875,85.2565625,65.2068359375,46.28099173553719,98.73694822584032,82.42242677415969,112.88359375,112.2809375,108.829140625,30.114722753346086,118.6239359951356,107.14325150486441
2000-02-01,142.5375,142.760625,136.0515625,43.41801385681293,149.0163560454672,136.05864395453278,90.446875,85.59625,65.4196484375,55.73053368328959,98.40224237465873,82.49150762534128,112.72265625,112.27625,108.858671875,35.06243996157541,118.56972446602649,106.87558803397351
2000-02-02,142.603125,142.731875,136.10125,46.11650485436893,148.98901932903263,136.21723067096738,90.678125,85.938125,65.6307421875,59.855334538878836,98.6334923746587,82.72275762534129,112.71875,112.2696875,108.884765625,32.64150943396227,118.57423445397943,106.86326554602057
2000-02-03,142.7625,142.74625,136.1428125,46.506024096385545,149.03290747227905,136.49209252772093,91.203125,86.375625,65.8474609375,57.954545454545446,99.24399766555557,83.16225233444443,112.684375,112.2571875,108.904765625,34.13284132841328,118.58560250110028,106.78314749889972
2000-02-04,143.0046875,142.77375,136.175,41.094147582697204,148.81739176211482,137.19198323788515,92.05625,86.819375,66.0602734375,55.99603567888999,98.6189724273078,85.49352757269222,112.584375,112.2503125,108.916171875,25.875486381322958,118.61855498778668,106.55019501221331
2000-02-07,142.8359375,142.781875,136.2078125,42.724867724867735,148.507306143121,137.164568856879,92.48125,87.240625,66.2762109375,57.14285714285714,99.56363061188276,85.39886938811725,112.246875,112.2225,108.924453125,27.198364008179965,118.3491135209946,106.1446364790054
2000-02-08,142.7390625,142.839375,136.24640625,44.48717948717948,148.22814687593888,137.2499781240611,92.9875,87.739375,66.50640625,59.63636363636363,101.39839616759706,84.57660383240294,111.9125,112.22,108.934765625,30.07968127490041,117.88023293208478,105.94476706791521
2000-02-09,142.578125,142.84625,136.2665625,43.105590062111794,148.03848981213218,137.11776018786782,93.5375,88.19125,66.7228125,55.31197301854974,102.01353529618055,85.06146470381944,111.50078125,112.1671875,108.927421875,29.010566762728146,117.66378161501562,105.33778088498438
2000-02-10,142.503125,142.891875,136.2975,44.278606965174134,147.97666707336893,137.0295829266311,94.346875,88.76625,66.965,57.66773162939297,102.90854418750712,85.78520581249288,111.07890625,112.1334375,108.92109375,31.174089068825907,117.26236348689412,104.89544901310589
2000-02-11,142.1875,142.8575,136.31921875,46.53594771241829,147.78149348926036,136.59350651073964,94.778125,89.261875,67.1975,61.186440677966104,103.54931409975592,86.00693590024409,110.51015625,112.0215625,108.8996875,31.818181818181813,116.92439849658427,104.09591400341571
2000-02-14,141.8140625,142.8225,136.35046875,44.72972972972973,147.0498466288647,136.5782783711353,95.096875,89.70734375,67.42765625,59.473684210526315,104.11328228499661,86.08046771500338,109.91015625,111.919375,108.8890625,34.65346534653466,115.79449124511272,104.02582125488728
2000-02-15,141.57734375,142.7671875,136.377421875,50.56328694499669,146.46873693416188,136.68595056583814,95.4265625,90.13421875,67.6628125,67.20997123681687,104.73240997812775,86.12071502187226,109.49609375,111.8090625,108.87515625,41.3854351687389,114.79586444195826,104.19632305804174
